"","auc_cat","ppv_cat","npv_cat","sens_cat","spec_cat","mean_ppv_cat","mean_npv_cat","true_negative_cat","false_negative_cat","false_positive_cat","true_positive_cat","mean_sens_cat","mean_spec_cat","mean_npv_cat","med_true_pos","med_false_pos","med_true_negs","med_false_negs","mean_auc_cat"
"412",0.917886178861788,0.764705882352941,0.975,0.866666666666667,0.951219512195122,NA,NA,78,2,4,13,NA,NA,NA,NA,NA,NA,NA,NA
"413",0.920426065162908,0.894736842105263,0.948717948717949,0.80952380952381,0.973684210526316,NA,NA,74,4,2,17,NA,NA,NA,NA,NA,NA,NA,NA
"414",0.95679012345679,0.8125,0.962962962962963,0.8125,0.962962962962963,NA,NA,78,3,3,13,NA,NA,NA,NA,NA,NA,NA,NA
"415",0.901826484018264,0.863636363636364,0.933333333333333,0.791666666666667,0.958904109589041,NA,NA,70,5,3,19,NA,NA,NA,NA,NA,NA,NA,NA
"416",0.945454545454545,0.818181818181818,0.973333333333333,0.9,0.948051948051948,NA,NA,73,2,4,18,NA,NA,NA,NA,NA,NA,NA,NA
"417",0.888484848484848,0.782608695652174,0.945945945945946,0.818181818181818,0.933333333333333,NA,NA,70,4,5,18,NA,NA,NA,NA,NA,NA,NA,NA
"418",0.858823529411765,0.722222222222222,0.949367088607595,0.764705882352941,0.9375,NA,NA,75,4,5,13,NA,NA,NA,NA,NA,NA,NA,NA
"419",0.901212121212121,0.678571428571429,0.956521739130435,0.863636363636364,0.88,NA,NA,66,3,9,19,NA,NA,NA,NA,NA,NA,NA,NA
"420",0.921323529411765,0.833333333333333,0.974683544303797,0.882352941176471,0.9625,NA,NA,77,2,3,15,NA,NA,NA,NA,NA,NA,NA,NA
"421",0.90225035161744,0.882352941176471,0.9625,0.833333333333333,0.974683544303797,NA,NA,77,3,2,15,NA,NA,NA,NA,NA,NA,NA,NA
"422",0.80309423347398,0.7,0.948051948051948,0.777777777777778,0.924050632911392,NA,NA,73,4,6,14,NA,NA,NA,NA,NA,NA,NA,NA
"423",0.90506329113924,0.75,0.961038961038961,0.833333333333333,0.936708860759494,NA,NA,74,3,5,15,NA,NA,NA,NA,NA,NA,NA,NA
"424",0.90011750881316,0.782608695652174,0.932432432432432,0.782608695652174,0.932432432432432,NA,NA,69,5,5,18,NA,NA,NA,NA,NA,NA,NA,NA
"425",0.902597402597402,0.809523809523809,0.960526315789474,0.85,0.948051948051948,NA,NA,73,3,4,17,NA,NA,NA,NA,NA,NA,NA,NA
"426",0.894155844155844,0.727272727272727,0.946666666666667,0.8,0.922077922077922,NA,NA,71,4,6,16,NA,NA,NA,NA,NA,NA,NA,NA
"427",0.952205882352941,0.777777777777778,0.962025316455696,0.823529411764706,0.95,NA,NA,76,3,4,14,NA,NA,NA,NA,NA,NA,NA,NA
"428",0.950070323488045,0.761904761904762,0.973684210526316,0.888888888888889,0.936708860759494,NA,NA,74,2,5,16,NA,NA,NA,NA,NA,NA,NA,NA
"429",0.93040293040293,0.6875,0.975308641975309,0.846153846153846,0.94047619047619,NA,NA,79,2,5,11,NA,NA,NA,NA,NA,NA,NA,NA
"430",0.91186839012926,0.75,0.931506849315068,0.782608695652174,0.918918918918919,NA,NA,68,5,6,18,NA,NA,NA,NA,NA,NA,NA,NA
"431",0.935370152761457,0.833333333333333,0.958904109589041,0.869565217391304,0.945945945945946,NA,NA,70,3,4,20,NA,NA,NA,NA,NA,NA,NA,NA
"432",0.897575757575757,0.888888888888889,0.924050632911392,0.727272727272727,0.973333333333333,NA,NA,73,6,2,16,NA,NA,NA,NA,NA,NA,NA,NA
"433",0.90717299578059,0.789473684210526,0.961538461538462,0.833333333333333,0.949367088607595,NA,NA,75,3,4,15,NA,NA,NA,NA,NA,NA,NA,NA
"434",0.95475910693302,0.863636363636364,0.946666666666667,0.826086956521739,0.959459459459459,NA,NA,71,4,3,19,NA,NA,NA,NA,NA,NA,NA,NA
"435",0.942647058823529,0.823529411764706,0.9625,0.823529411764706,0.9625,NA,NA,77,3,3,14,NA,NA,NA,NA,NA,NA,NA,NA
"436",0.886240520043337,0.741935483870968,0.954545454545455,0.884615384615385,0.887323943661972,NA,NA,63,3,8,23,NA,NA,NA,NA,NA,NA,NA,NA
"437",0.943902439024391,0.68421052631579,0.974358974358974,0.866666666666667,0.926829268292683,NA,NA,76,2,6,13,NA,NA,NA,NA,NA,NA,NA,NA
"438",0.910401002506266,0.809523809523809,0.947368421052632,0.80952380952381,0.947368421052632,NA,NA,72,4,4,17,NA,NA,NA,NA,NA,NA,NA,NA
"439",0.903614457831324,0.666666666666667,0.974683544303797,0.857142857142857,0.927710843373494,NA,NA,77,2,6,12,NA,NA,NA,NA,NA,NA,NA,NA
"440",0.881818181818181,0.75,0.935064935064935,0.75,0.935064935064935,NA,NA,72,5,5,15,NA,NA,NA,NA,NA,NA,NA,NA
"441",0.852739726027396,0.818181818181818,0.92,0.75,0.945205479452055,NA,NA,69,6,4,18,NA,NA,NA,NA,NA,NA,NA,NA
"442",0.946554149085795,0.882352941176471,0.9625,0.833333333333333,0.974683544303797,NA,NA,77,3,2,15,NA,NA,NA,NA,NA,NA,NA,NA
"443",0.93734335839599,0.818181818181818,0.96,0.857142857142857,0.947368421052632,NA,NA,72,3,4,18,NA,NA,NA,NA,NA,NA,NA,NA
"444",0.884415584415584,0.708333333333333,0.958904109589041,0.85,0.909090909090909,NA,NA,70,3,7,17,NA,NA,NA,NA,NA,NA,NA,NA
"445",0.881241565452091,0.761904761904762,0.960526315789474,0.842105263157895,0.935897435897436,NA,NA,73,3,5,16,NA,NA,NA,NA,NA,NA,NA,NA
"446",0.898030942334739,0.681818181818182,0.96,0.833333333333333,0.911392405063291,NA,NA,72,3,7,15,NA,NA,NA,NA,NA,NA,NA,NA
"447",0.904232804232805,0.88,0.930555555555555,0.814814814814815,0.957142857142857,NA,NA,67,5,3,22,NA,NA,NA,NA,NA,NA,NA,NA
"448",0.958020050125314,0.740740740740741,0.985714285714286,0.952380952380952,0.907894736842105,NA,NA,69,1,7,20,NA,NA,NA,NA,NA,NA,NA,NA
"449",0.93922305764411,0.739130434782609,0.945945945945946,0.80952380952381,0.921052631578947,NA,NA,70,4,6,17,NA,NA,NA,NA,NA,NA,NA,NA
"450",0.848051948051949,0.75,0.935064935064935,0.75,0.935064935064935,NA,NA,72,5,5,15,NA,NA,NA,NA,NA,NA,NA,NA
"451",0.923031727379553,0.769230769230769,0.957746478873239,0.869565217391304,0.918918918918919,NA,NA,68,3,6,20,NA,NA,NA,NA,NA,NA,NA,NA
"452",0.931786216596343,0.777777777777778,0.949367088607595,0.777777777777778,0.949367088607595,NA,NA,75,4,4,14,NA,NA,NA,NA,NA,NA,NA,NA
"453",0.954116059379217,0.653846153846154,0.971830985915493,0.894736842105263,0.884615384615385,NA,NA,69,2,9,17,NA,NA,NA,NA,NA,NA,NA,NA
"454",0.889090909090909,0.782608695652174,0.945945945945946,0.818181818181818,0.933333333333333,NA,NA,70,4,5,18,NA,NA,NA,NA,NA,NA,NA,NA
"455",0.951388888888889,0.8125,0.962962962962963,0.8125,0.962962962962963,NA,NA,78,3,3,13,NA,NA,NA,NA,NA,NA,NA,NA
"456",0.864848484848485,0.739130434782609,0.932432432432432,0.772727272727273,0.92,NA,NA,69,5,6,17,NA,NA,NA,NA,NA,NA,NA,NA
"457",0.981829573934837,0.826086956521739,0.972972972972973,0.904761904761905,0.947368421052632,NA,NA,72,2,4,19,NA,NA,NA,NA,NA,NA,NA,NA
"458",0.91565452091768,0.782608695652174,0.986486486486487,0.947368421052632,0.935897435897436,NA,NA,73,1,5,18,NA,NA,NA,NA,NA,NA,NA,NA
"459",0.917293233082707,0.8,0.935064935064935,0.761904761904762,0.947368421052632,NA,NA,72,5,4,16,NA,NA,NA,NA,NA,NA,NA,NA
"460",0.908906882591093,0.761904761904762,0.960526315789474,0.842105263157895,0.935897435897436,NA,NA,73,3,5,16,NA,NA,NA,NA,NA,NA,NA,NA
"461",0.95593419506463,0.875,0.972602739726027,0.91304347826087,0.959459459459459,NA,NA,71,2,3,21,NA,NA,NA,NA,NA,NA,NA,NA
"462",0.936764705882353,0.714285714285714,0.973684210526316,0.882352941176471,0.925,NA,NA,74,2,6,15,NA,NA,NA,NA,NA,NA,NA,NA
"463",0.882491186839012,0.708333333333333,0.917808219178082,0.739130434782609,0.905405405405405,NA,NA,67,6,7,17,NA,NA,NA,NA,NA,NA,NA,NA
"464",0.929783950617284,0.833333333333333,0.987341772151899,0.9375,0.962962962962963,NA,NA,78,1,3,15,NA,NA,NA,NA,NA,NA,NA,NA
"465",0.945945945945946,0.84,0.972222222222222,0.91304347826087,0.945945945945946,NA,NA,70,2,4,21,NA,NA,NA,NA,NA,NA,NA,NA
"466",0.840755735492578,0.761904761904762,0.960526315789474,0.842105263157895,0.935897435897436,NA,NA,73,3,5,16,NA,NA,NA,NA,NA,NA,NA,NA
"467",0.950909090909091,0.833333333333333,0.972602739726027,0.909090909090909,0.946666666666667,NA,NA,71,2,4,20,NA,NA,NA,NA,NA,NA,NA,NA
"468",0.925454545454545,0.8,0.972222222222222,0.909090909090909,0.933333333333333,NA,NA,70,2,5,20,NA,NA,NA,NA,NA,NA,NA,NA
"469",0.870445344129556,0.7,0.935064935064935,0.736842105263158,0.923076923076923,NA,NA,72,5,6,14,NA,NA,NA,NA,NA,NA,NA,NA
"470",0.963572267920094,0.826086956521739,0.945945945945946,0.826086956521739,0.945945945945946,NA,NA,70,4,4,19,NA,NA,NA,NA,NA,NA,NA,NA
"471",0.929870129870129,0.782608695652174,0.972972972972973,0.9,0.935064935064935,NA,NA,72,2,5,18,NA,NA,NA,NA,NA,NA,NA,NA
"472",0.925799086757991,0.875,0.958904109589041,0.875,0.958904109589041,NA,NA,70,3,3,21,NA,NA,NA,NA,NA,NA,NA,NA
"473",0.925974025974026,0.68,0.958333333333333,0.85,0.896103896103896,NA,NA,69,3,8,17,NA,NA,NA,NA,NA,NA,NA,NA
"474",0.952871072589382,0.814814814814815,0.942857142857143,0.846153846153846,0.929577464788732,NA,NA,66,4,5,22,NA,NA,NA,NA,NA,NA,NA,NA
"475",0.8625,0.65,0.948051948051948,0.764705882352941,0.9125,NA,NA,73,4,7,13,NA,NA,NA,NA,NA,NA,NA,NA
"476",0.981617647058823,0.8,0.987012987012987,0.941176470588235,0.95,NA,NA,76,1,4,16,NA,NA,NA,NA,NA,NA,NA,NA
"477",0.845475910693302,0.772727272727273,0.92,0.739130434782609,0.932432432432432,NA,NA,69,6,5,17,NA,NA,NA,NA,NA,NA,NA,NA
"478",0.930894308943089,0.764705882352941,0.975,0.866666666666667,0.951219512195122,NA,NA,78,2,4,13,NA,NA,NA,NA,NA,NA,NA,NA
"479",0.923347398030942,0.727272727272727,0.973333333333333,0.888888888888889,0.924050632911392,NA,NA,73,2,6,16,NA,NA,NA,NA,NA,NA,NA,NA
"480",0.961322081575246,0.8,0.974025974025974,0.888888888888889,0.949367088607595,NA,NA,75,2,4,16,NA,NA,NA,NA,NA,NA,NA,NA
"481",0.95679012345679,0.681818181818182,0.986666666666667,0.9375,0.91358024691358,NA,NA,74,1,7,15,NA,NA,NA,NA,NA,NA,NA,NA
"482",0.883561643835616,0.947368421052631,0.923076923076923,0.75,0.986301369863014,NA,NA,72,6,1,18,NA,NA,NA,NA,NA,NA,NA,NA
"483",0.972077922077922,0.730769230769231,0.985915492957746,0.95,0.909090909090909,NA,NA,70,1,7,19,NA,NA,NA,NA,NA,NA,NA,NA
"484",0.905454545454545,0.727272727272727,0.92,0.727272727272727,0.92,NA,NA,69,6,6,16,NA,NA,NA,NA,NA,NA,NA,NA
"485",0.918181818181818,0.714285714285714,0.971014492753623,0.909090909090909,0.893333333333333,NA,NA,67,2,8,20,NA,NA,NA,NA,NA,NA,NA,NA
"486",0.893333333333333,0.739130434782609,0.932432432432432,0.772727272727273,0.92,NA,NA,69,5,6,17,NA,NA,NA,NA,NA,NA,NA,NA
"487",0.885064935064934,0.708333333333333,0.958904109589041,0.85,0.909090909090909,NA,NA,70,3,7,17,NA,NA,NA,NA,NA,NA,NA,NA
"488",0.899543378995433,0.76,0.930555555555555,0.791666666666667,0.917808219178082,NA,NA,67,5,6,19,NA,NA,NA,NA,NA,NA,NA,NA
"489",0.895411605937922,0.666666666666667,0.958904109589041,0.842105263157895,0.897435897435897,NA,NA,70,3,8,16,NA,NA,NA,NA,NA,NA,NA,NA
"490",0.879566210045662,0.714285714285714,0.942028985507246,0.833333333333333,0.89041095890411,NA,NA,65,4,8,20,NA,NA,NA,NA,NA,NA,NA,NA
"491",0.956111111111111,0.814814814814815,0.957142857142857,0.88,0.930555555555556,NA,NA,67,3,5,22,NA,NA,NA,NA,NA,NA,NA,NA
"492",0.985064935064935,0.76,0.986111111111111,0.95,0.922077922077922,NA,NA,71,1,6,19,NA,NA,NA,NA,NA,NA,NA,NA
"493",0.930909090909091,0.9,0.948051948051948,0.818181818181818,0.973333333333333,NA,NA,73,4,2,18,NA,NA,NA,NA,NA,NA,NA,NA
"494",0.949074074074074,0.823529411764706,0.975,0.875,0.962962962962963,NA,NA,78,2,3,14,NA,NA,NA,NA,NA,NA,NA,NA
"495",0.927272727272727,0.761904761904762,0.947368421052632,0.8,0.935064935064935,NA,NA,72,4,5,16,NA,NA,NA,NA,NA,NA,NA,NA
"496",0.910389610389609,0.85,0.961038961038961,0.85,0.961038961038961,NA,NA,74,3,3,17,NA,NA,NA,NA,NA,NA,NA,NA
"497",0.90296803652968,0.8,0.944444444444445,0.833333333333333,0.931506849315068,NA,NA,68,4,5,20,NA,NA,NA,NA,NA,NA,NA,NA
"498",0.894708994708996,0.766666666666667,0.940298507462687,0.851851851851852,0.9,NA,NA,63,4,7,23,NA,NA,NA,NA,NA,NA,NA,NA
"499",0.894062078272605,0.789473684210526,0.948717948717949,0.789473684210526,0.948717948717949,NA,NA,74,4,4,15,NA,NA,NA,NA,NA,NA,NA,NA
"500",0.852526439482962,0.730769230769231,0.943661971830986,0.826086956521739,0.905405405405405,NA,NA,67,4,7,19,NA,NA,NA,NA,NA,NA,NA,NA
"501",0.940225035161744,0.64,0.972222222222222,0.888888888888889,0.886075949367089,NA,NA,70,2,9,16,NA,NA,NA,NA,NA,NA,NA,NA
"502",0.944155844155844,0.809523809523809,0.960526315789474,0.85,0.948051948051948,NA,NA,73,3,4,17,NA,NA,NA,NA,NA,NA,NA,NA
"503",0.919172932330828,0.772727272727273,0.946666666666667,0.80952380952381,0.934210526315789,NA,NA,71,4,5,17,NA,NA,NA,NA,NA,NA,NA,NA
"504",0.902645502645504,0.709677419354839,0.924242424242424,0.814814814814815,0.871428571428571,NA,NA,61,5,9,22,NA,NA,NA,NA,NA,NA,NA,NA
"505",0.907792207792208,0.809523809523809,0.960526315789474,0.85,0.948051948051948,NA,NA,73,3,4,17,NA,NA,NA,NA,NA,NA,NA,NA
"506",0.887989203778678,0.8,0.961038961038961,0.842105263157895,0.948717948717949,NA,NA,74,3,4,16,NA,NA,NA,NA,NA,NA,NA,NA
"507",0.93546365914787,0.863636363636364,0.973333333333333,0.904761904761905,0.960526315789474,NA,NA,73,2,3,19,NA,NA,NA,NA,NA,NA,NA,NA
"508",0.944155844155844,0.695652173913043,0.945945945945946,0.8,0.909090909090909,NA,NA,70,4,7,16,NA,NA,NA,NA,NA,NA,NA,NA
"509",0.940639269406393,0.75,0.956521739130435,0.875,0.904109589041096,NA,NA,66,3,7,21,NA,NA,NA,NA,NA,NA,NA,NA
"510",0.91764705882353,0.789473684210526,0.974358974358974,0.882352941176471,0.95,NA,NA,76,2,4,15,NA,NA,NA,NA,NA,NA,NA,NA
"511",0.899122807017544,0.727272727272727,0.933333333333333,0.761904761904762,0.921052631578947,NA,NA,70,5,6,16,NA,NA,NA,NA,NA,NA,NA,NA
"512",0.942351598173515,0.833333333333333,0.945205479452055,0.833333333333333,0.945205479452055,NA,NA,69,4,4,20,NA,NA,NA,NA,NA,NA,NA,NA
"513",0.88259109311741,0.714285714285715,0.947368421052632,0.789473684210526,0.923076923076923,NA,NA,72,4,6,15,NA,NA,NA,NA,NA,NA,NA,NA
"514",0.895921237693389,0.681818181818182,0.96,0.833333333333333,0.911392405063291,NA,NA,72,3,7,15,NA,NA,NA,NA,NA,NA,NA,NA
"515",0.947257383966245,0.739130434782609,0.986486486486487,0.944444444444444,0.924050632911392,NA,NA,73,1,6,17,NA,NA,NA,NA,NA,NA,NA,NA
"516",0.967465753424657,0.88,0.972222222222222,0.916666666666667,0.958904109589041,NA,NA,70,2,3,22,NA,NA,NA,NA,NA,NA,NA,NA
"517",0.931506849315068,0.818181818181818,0.92,0.75,0.945205479452055,NA,NA,69,6,4,18,NA,NA,NA,NA,NA,NA,NA,NA
"518",0.940225035161744,0.833333333333333,0.962025316455696,0.833333333333333,0.962025316455696,NA,NA,76,3,3,15,NA,NA,NA,NA,NA,NA,NA,NA
"519",0.901212121212121,0.842105263157895,0.923076923076923,0.727272727272727,0.96,NA,NA,72,6,3,16,NA,NA,NA,NA,NA,NA,NA,NA
"520",0.846103896103897,0.666666666666667,0.945205479452055,0.8,0.896103896103896,NA,NA,69,4,8,16,NA,NA,NA,NA,NA,NA,NA,NA
"521",0.927566807313643,0.714285714285714,0.960526315789474,0.833333333333333,0.924050632911392,NA,NA,73,3,6,15,NA,NA,NA,NA,NA,NA,NA,NA
"522",0.966911764705882,0.695652173913043,0.986486486486487,0.941176470588235,0.9125,NA,NA,73,1,7,16,NA,NA,NA,NA,NA,NA,NA,NA
"523",0.828410689170183,0.823529411764706,0.95,0.777777777777778,0.962025316455696,NA,NA,76,4,3,14,NA,NA,NA,NA,NA,NA,NA,NA
"524",0.933333333333333,0.807692307692308,0.943661971830986,0.84,0.930555555555556,NA,NA,67,4,5,21,NA,NA,NA,NA,NA,NA,NA,NA
"525",0.974545454545454,0.947368421052632,0.948717948717949,0.818181818181818,0.986666666666667,NA,NA,74,4,1,18,NA,NA,NA,NA,NA,NA,NA,NA
"526",0.938115330520393,0.8,0.974025974025974,0.888888888888889,0.949367088607595,NA,NA,75,2,4,16,NA,NA,NA,NA,NA,NA,NA,NA
"527",0.913867822318527,0.8,0.916666666666667,0.769230769230769,0.929577464788732,NA,NA,66,6,5,20,NA,NA,NA,NA,NA,NA,NA,NA
"528",0.922402159244265,0.727272727272727,0.96,0.842105263157895,0.923076923076923,NA,NA,72,3,6,16,NA,NA,NA,NA,NA,NA,NA,NA
"529",0.850202429149798,0.714285714285715,0.947368421052632,0.789473684210526,0.923076923076923,NA,NA,72,4,6,15,NA,NA,NA,NA,NA,NA,NA,NA
"530",0.916883116883116,0.708333333333333,0.958904109589041,0.85,0.909090909090909,NA,NA,70,3,7,17,NA,NA,NA,NA,NA,NA,NA,NA
"531",0.902255639097745,0.944444444444444,0.949367088607595,0.80952380952381,0.986842105263158,NA,NA,75,4,1,17,NA,NA,NA,NA,NA,NA,NA,NA
"532",0.924675324675324,0.818181818181818,0.973333333333333,0.9,0.948051948051948,NA,NA,73,2,4,18,NA,NA,NA,NA,NA,NA,NA,NA
"533",0.95748987854251,0.772727272727273,0.973333333333333,0.894736842105263,0.935897435897436,NA,NA,73,2,5,17,NA,NA,NA,NA,NA,NA,NA,NA
"534",0.934595524956971,0.666666666666667,0.974683544303797,0.857142857142857,0.927710843373494,NA,NA,77,2,6,12,NA,NA,NA,NA,NA,NA,NA,NA
"535",0.926450742240216,0.882352941176471,0.95,0.789473684210526,0.974358974358974,NA,NA,76,4,2,15,NA,NA,NA,NA,NA,NA,NA,NA
"536",0.890350877192983,0.809523809523809,0.947368421052632,0.80952380952381,0.947368421052632,NA,NA,72,4,4,17,NA,NA,NA,NA,NA,NA,NA,NA
"537",0.927878787878788,0.772727272727273,0.933333333333333,0.772727272727273,0.933333333333333,NA,NA,70,5,5,17,NA,NA,NA,NA,NA,NA,NA,NA
"538",0.93421052631579,0.809523809523809,0.947368421052632,0.80952380952381,0.947368421052632,NA,NA,72,4,4,17,NA,NA,NA,NA,NA,NA,NA,NA
"539",0.991911764705882,0.761904761904762,0.986842105263158,0.941176470588235,0.9375,NA,NA,75,1,5,16,NA,NA,NA,NA,NA,NA,NA,NA
"540",0.933333333333333,0.857142857142857,0.947368421052632,0.818181818181818,0.96,NA,NA,72,4,3,18,NA,NA,NA,NA,NA,NA,NA,NA
"541",0.937777777777779,0.952380952380953,0.934210526315789,0.8,0.986111111111111,NA,NA,71,5,1,20,NA,NA,NA,NA,NA,NA,NA,NA
"542",0.919831223628692,0.833333333333333,0.962025316455696,0.833333333333333,0.962025316455696,NA,NA,76,3,3,15,NA,NA,NA,NA,NA,NA,NA,NA
"543",0.964444444444445,0.91304347826087,0.945945945945946,0.84,0.972222222222222,NA,NA,70,4,2,21,NA,NA,NA,NA,NA,NA,NA,NA
"544",0.936363636363635,0.789473684210526,0.935897435897436,0.75,0.948051948051948,NA,NA,73,5,4,15,NA,NA,NA,NA,NA,NA,NA,NA
"545",0.947794117647059,0.777777777777778,0.962025316455696,0.823529411764706,0.95,NA,NA,76,3,4,14,NA,NA,NA,NA,NA,NA,NA,NA
"546",0.876470588235294,0.666666666666667,0.936708860759494,0.705882352941177,0.925,NA,NA,74,5,6,12,NA,NA,NA,NA,NA,NA,NA,NA
"547",0.857814336075206,0.72,0.930555555555555,0.782608695652174,0.905405405405405,NA,NA,67,5,7,18,NA,NA,NA,NA,NA,NA,NA,NA
"548",0.92060606060606,0.740740740740741,0.971428571428571,0.909090909090909,0.906666666666667,NA,NA,68,2,7,20,NA,NA,NA,NA,NA,NA,NA,NA
"549",0.828743545611016,0.666666666666667,0.951219512195122,0.714285714285714,0.939759036144578,NA,NA,78,4,5,10,NA,NA,NA,NA,NA,NA,NA,NA
"550",0.863333333333333,0.904761904761905,0.921052631578947,0.76,0.972222222222222,NA,NA,70,6,2,19,NA,NA,NA,NA,NA,NA,NA,NA
"551",0.971544715447154,0.736842105263158,0.987179487179487,0.933333333333333,0.939024390243902,NA,NA,77,1,5,14,NA,NA,NA,NA,NA,NA,NA,NA
"552",0.917743830787308,0.791666666666667,0.945205479452055,0.826086956521739,0.932432432432432,NA,NA,69,4,5,19,NA,NA,NA,NA,NA,NA,NA,NA
"553",0.901212121212121,0.75,0.945205479452055,0.818181818181818,0.92,NA,NA,69,4,6,18,NA,NA,NA,NA,NA,NA,NA,NA
"554",0.865000000000001,0.76,0.916666666666667,0.76,0.916666666666667,NA,NA,66,6,6,19,NA,NA,NA,NA,NA,NA,NA,NA
"555",0.924185463659148,0.76,0.972222222222222,0.904761904761905,0.921052631578947,NA,NA,70,2,6,19,NA,NA,NA,NA,NA,NA,NA,NA
"556",0.970551378446115,0.818181818181818,0.96,0.857142857142857,0.947368421052632,NA,NA,72,3,4,18,NA,NA,NA,NA,NA,NA,NA,NA
"557",0.930499325236167,0.714285714285715,0.947368421052632,0.789473684210526,0.923076923076923,NA,NA,72,4,6,15,NA,NA,NA,NA,NA,NA,NA,NA
"558",0.90514705882353,0.722222222222222,0.949367088607595,0.764705882352941,0.9375,NA,NA,75,4,5,13,NA,NA,NA,NA,NA,NA,NA,NA
"559",0.910256410256412,0.777777777777778,0.936708860759494,0.736842105263158,0.948717948717949,NA,NA,74,5,4,14,NA,NA,NA,NA,NA,NA,NA,NA
"560",0.889705882352941,0.722222222222222,0.949367088607595,0.764705882352941,0.9375,NA,NA,75,4,5,13,NA,NA,NA,NA,NA,NA,NA,NA
"561",0.846063454759108,0.75,0.931506849315068,0.782608695652174,0.918918918918919,NA,NA,68,5,6,18,NA,NA,NA,NA,NA,NA,NA,NA
"562",0.909817351598173,0.863636363636364,0.933333333333333,0.791666666666667,0.958904109589041,NA,NA,70,5,3,19,NA,NA,NA,NA,NA,NA,NA,NA
"563",0.939521800281294,0.789473684210526,0.961538461538462,0.833333333333333,0.949367088607595,NA,NA,75,3,4,15,NA,NA,NA,NA,NA,NA,NA,NA
"564",0.882491186839014,0.782608695652174,0.932432432432432,0.782608695652174,0.932432432432432,NA,NA,69,5,5,18,NA,NA,NA,NA,NA,NA,NA,NA
"565",0.896323529411765,0.736842105263158,0.961538461538462,0.823529411764706,0.9375,NA,NA,75,3,5,14,NA,NA,NA,NA,NA,NA,NA,NA
"566",0.934547908232119,0.842105263157895,0.961538461538462,0.842105263157895,0.961538461538462,NA,NA,75,3,3,16,NA,NA,NA,NA,NA,NA,NA,NA
"567",0.83162100456621,0.727272727272727,0.893333333333333,0.666666666666667,0.917808219178082,NA,NA,67,8,6,16,NA,NA,NA,NA,NA,NA,NA,NA
"568",0.90969696969697,0.72,0.944444444444445,0.818181818181818,0.906666666666667,NA,NA,68,4,7,18,NA,NA,NA,NA,NA,NA,NA,NA
"569",0.914285714285714,0.772727272727273,0.96,0.85,0.935064935064935,NA,NA,72,3,5,17,NA,NA,NA,NA,NA,NA,NA,NA
"570",0.982113821138211,0.823529411764706,0.9875,0.933333333333333,0.963414634146341,NA,NA,79,1,3,14,NA,NA,NA,NA,NA,NA,NA,NA
"571",0.938898450946644,0.75,0.975308641975309,0.857142857142857,0.951807228915663,NA,NA,79,2,4,12,NA,NA,NA,NA,NA,NA,NA,NA
"572",0.97030303030303,0.833333333333333,0.972602739726027,0.909090909090909,0.946666666666667,NA,NA,71,2,4,20,NA,NA,NA,NA,NA,NA,NA,NA
"573",0.911392405063291,0.714285714285714,0.960526315789474,0.833333333333333,0.924050632911392,NA,NA,73,3,6,15,NA,NA,NA,NA,NA,NA,NA,NA
"574",0.918787878787878,0.9,0.948051948051948,0.818181818181818,0.973333333333333,NA,NA,73,4,2,18,NA,NA,NA,NA,NA,NA,NA,NA
"575",0.913630229419704,0.586206896551724,0.970588235294118,0.894736842105263,0.846153846153846,NA,NA,66,2,12,17,NA,NA,NA,NA,NA,NA,NA,NA
"576",0.955194805194804,0.782608695652174,0.972972972972973,0.9,0.935064935064935,NA,NA,72,2,5,18,NA,NA,NA,NA,NA,NA,NA,NA
"577",0.876623376623376,0.75,0.935064935064935,0.75,0.935064935064935,NA,NA,72,5,5,15,NA,NA,NA,NA,NA,NA,NA,NA
"578",0.966049382716049,0.789473684210526,0.987179487179487,0.9375,0.950617283950617,NA,NA,77,1,4,15,NA,NA,NA,NA,NA,NA,NA,NA
"579",0.872156013001084,0.740740740740741,0.914285714285714,0.769230769230769,0.901408450704225,NA,NA,64,6,7,20,NA,NA,NA,NA,NA,NA,NA,NA
"580",0.858401880141011,0.727272727272727,0.906666666666667,0.695652173913043,0.918918918918919,NA,NA,68,7,6,16,NA,NA,NA,NA,NA,NA,NA,NA
"581",0.877575757575757,0.85,0.935064935064935,0.772727272727273,0.96,NA,NA,72,5,3,17,NA,NA,NA,NA,NA,NA,NA,NA
"582",0.960526315789474,0.782608695652174,0.959459459459459,0.857142857142857,0.934210526315789,NA,NA,71,3,5,18,NA,NA,NA,NA,NA,NA,NA,NA
"583",0.912095639943741,0.761904761904762,0.973684210526316,0.888888888888889,0.936708860759494,NA,NA,74,2,5,16,NA,NA,NA,NA,NA,NA,NA,NA
"584",0.965853658536585,0.68421052631579,0.974358974358974,0.866666666666667,0.926829268292683,NA,NA,76,2,6,13,NA,NA,NA,NA,NA,NA,NA,NA
"585",0.89269406392694,0.894736842105263,0.91025641025641,0.708333333333333,0.972602739726027,NA,NA,71,7,2,17,NA,NA,NA,NA,NA,NA,NA,NA
"586",0.91103896103896,0.809523809523809,0.960526315789474,0.85,0.948051948051948,NA,NA,73,3,4,17,NA,NA,NA,NA,NA,NA,NA,NA
"587",0.892857142857143,0.789473684210526,0.935897435897436,0.75,0.948051948051948,NA,NA,73,5,4,15,NA,NA,NA,NA,NA,NA,NA,NA
